measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2015,560.90274752767,743.59247387401,411.97801519083004
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2016,1069.6557717889966,1419.056479011015,779.8519141058723
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2016,616.5411472609499,800.2627239125763,448.9631516465917
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2016,0.0316677201619617,0.0380458952284719,0.0251117806726979
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2016,0.0173777592389785,0.0206696737647828,0.0143306029171969
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2016,1010.32437549435,1340.34461250103,736.5952850226901
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2016,550.5455169764799,714.6012184438699,400.90535972297
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2017,1072.3959504398572,1410.0221981661175,782.7438962253744
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2017,636.1749787567257,841.6864306469802,464.0869187837328
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2017,0.0307292102314253,0.037230782982871,0.0245066748029355
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2017,0.0171051169365807,0.0203036658715196,0.0137708291712544
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2017,983.69748615535,1293.39847953579,718.00271411368
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2017,543.4388553996499,718.9926132746,396.43631449111996
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2018,1098.6230377000536,1457.388574313278,810.4596626796631
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2018,664.6495533447489,880.1529478677123,481.0074039301621
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2018,0.0304632871316587,0.0370697951451151,0.0243295266140989
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2018,0.017038144914956,0.0202690772878972,0.0136544392488145
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2018,978.5623651092101,1298.1209761892,721.8903091616601
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2018,542.6764509996,718.63175967251,392.73537393616004
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2019,1145.944036252877,1529.7855667469207,834.2443740338031
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2019,701.9987464099303,935.5434457543266,500.97205929485006
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2019,0.0307586997530898,0.038197635265619,0.0243526005051148
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2019,0.0171495229519519,0.0205548081620832,0.0136556156442744
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2019,991.20958482094,1323.22178789686,721.59808286028
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2019,547.81595570922,730.0662992126299,390.94156342832
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2020,1179.0407773074578,1580.1335432155915,844.6930399655968
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2020,729.8758226751881,988.2244295811258,519.876265856408
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2020,0.0309546008101239,0.0385782825393573,0.0243536926148607
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2020,0.0170702430845492,0.0205283767172726,0.0135801550254021
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2020,1002.49656420726,1343.53152032604,718.21253910244
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2020,549.18239350752,743.5723183304999,391.17187217452994
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,1,Number,2021,1175.272826073876,1589.4597148147575,842.5184777052388
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,1,Number,2021,738.5691131916924,1000.4261033640904,534.8813498242616
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,2,Percent,2021,0.0307205430445856,0.0385483108715386,0.0241285972707361
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,2,Percent,2021,0.0166161704907113,0.0199552443915529,0.0131335751861878
3,YLDs (Years Lived with Disability),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,3,Rate,2021,1006.6807575234101,1361.45282547533,721.65978872931
3,YLDs (Years Lived with Disability),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,3,Rate,2021,544.4161257929101,737.43688113615,394.27323324123995
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2000,1055.92004431234,1436.1775500022086,735.0700647868463
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2000,962.2846921870776,1309.5177180166484,694.8384057332182
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2000,0.0056355544635948,0.0069809981122837,0.0045808233558153
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2000,0.0062496362901822,0.0074305298481072,0.0051545152703128
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2000,96.63165243145,131.43060460799,67.26933104059
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2000,129.96096021986,176.85637258923998,93.84111286389
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2001,1088.3933009249308,1477.6546712451882,762.8880067238988
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2001,1027.4359638568203,1390.0430351504888,744.9051095270231
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2001,0.0057159070624558,0.0070989591636957,0.00467436736954
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2001,0.0064818810760955,0.0077117160210768,0.0054660151451597
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2001,98.35644063465,133.53339627075002,68.9410242423
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2001,134.62711932694,182.14029501197,97.60650064369
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2002,1130.3235069747386,1525.7778254507018,783.5052888495532
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2002,1093.5047884959338,1473.0535399844275,796.1474241482445
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2002,0.0057857009030748,0.0071045480643592,0.004701168142084
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2002,0.0067066598165863,0.0079053699510565,0.005663942887332
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2002,99.71149261382001,134.59649687367002,69.11692213772001
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2002,139.04480325167,187.30639481518,101.23427269329
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2003,1193.523222745173,1609.8466252536368,834.2807637794913
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2003,1154.9217014323397,1564.1311445956098,834.0574708964689
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2003,0.0059007054913673,0.0072011491360811,0.0048025522690345
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2003,0.0068909759362687,0.0081484416937633,0.0057866238244881
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2003,101.73184041460999,137.21782438017,71.11124099167
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2003,142.55656653662,193.0669112114,102.95102187253
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2004,1253.553334748468,1700.5320528294355,874.5344322040635
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2004,1208.596550556162,1602.8717848143017,867.7993332753879
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2004,0.0059465732847105,0.007189165591554,0.0048614232324726
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2004,0.0070248705054808,0.0081567415571875,0.0059018985203362
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2004,102.53089201132,139.09026719268002,71.53010003079
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2004,144.89808784072,192.16756540184,104.04006528331999
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2005,1328.1267884393958,1791.72119136305,906.2891758364764
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2005,1285.4615437769262,1691.7258551930804,911.82910564703
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2005,0.0060311851138732,0.0073447615351107,0.004969430802094
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2005,0.0072928114835306,0.0085366296699617,0.0061648088889936
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2005,104.05974187461,140.38271519512,71.00844476761999
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2005,149.87938289955,197.24808450245,106.31541980064002
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2006,1404.8330701003258,1926.4229205805973,997.8687452642646
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2006,1366.4796685573554,1812.56897254112,974.2306957933064
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2006,0.0061232964689488,0.007481590167751,0.0050899569626817
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2006,0.007541787881776,0.0087052127307241,0.0063822164972494
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2006,105.67104271432,144.90484532229002,75.05933128167
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2006,154.6803296931,205.17595154572,110.27922968041
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2007,1492.888098633162,2030.0996421895904,1056.5103722320882
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2007,1468.6297116883957,1946.1059039968104,1046.538193488204
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2007,0.0062298607503009,0.0076580312659352,0.0051395161897722
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2007,0.0078649400480183,0.0091289080620173,0.0066893612646566
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2007,107.97808015750999,146.83368572151002,76.41561464959
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2007,161.2210229766,213.63668606598998,114.88529531673
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2008,1590.576473449015,2151.1303295808075,1120.1146365723623
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2008,1573.2864652255112,2069.5411856980018,1107.0478080868286
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2008,0.0063471124933899,0.0079630817584731,0.0052765735737925
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2008,0.0081671999415628,0.0094912451284437,0.0068784606046216
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2008,110.69032115115,149.70000562309,77.95025949267
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2008,167.29763107938,220.06757538518,117.71948712340999
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2009,1683.2816113164104,2285.2284778173544,1179.575721662453
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2009,1682.9274210662982,2251.7302129891814,1179.298390409852
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2009,0.0064214800185451,0.0080647331506412,0.0053480359799173
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2009,0.0084500928893305,0.0099127822508159,0.0071268131710927
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2009,112.70595672066,153.00996588223,78.97977934331
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2009,172.93432030124,231.38337934878,121.18238910663001
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2010,1792.4415276956884,2467.271852659658,1243.4267008818238
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2010,1793.1165470619844,2388.575058603177,1265.9390318768756
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2010,0.0065344967015063,0.0083006697786507,0.0053824565135879
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2010,0.0086876806981204,0.0101530508676884,0.0072729125730387
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2010,115.38231847662999,158.82222224452002,80.04135888769
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2010,177.49687729312998,236.44007679087002,125.31267159951
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2011,1905.10589739583,2656.99201695358,1294.2250060384365
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2011,1898.9287235684656,2519.228397991912,1358.7328254288288
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2011,0.0066583415820193,0.0085241726565135,0.0054322154118386
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2011,0.0088483792399355,0.0105498017631339,0.0073495726278593
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2011,117.44551288983,163.79760862736,79.78607374887001
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2011,180.32054995101,239.22364464762,129.02403722526
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2012,2018.437349210205,2832.312466213721,1406.0014552415005
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2012,2023.3181459109571,2724.870317370156,1423.2944941936876
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2012,0.0067292514163237,0.0087803288210274,0.0055242665863138
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2012,0.0090264394130748,0.0107539155951009,0.0073481643522728
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2012,118.78028189072,166.67491476568,82.7398726335
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2012,183.54053258034,247.18018284628002,129.11080247607
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2013,2159.540249657809,3062.7565242773308,1491.2422688935203
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2013,2183.6938745306197,2929.00322619222,1541.7829672234868
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2013,0.0068525531639937,0.0090429003751984,0.0055216319258838
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2013,0.0092983591449688,0.0110691056957317,0.0077435916353312
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2013,121.02962014673,171.64961791935,83.57542091634
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2013,188.56205438219,252.91954704117,133.13302157502
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2014,2311.3718649503007,3249.86985074534,1583.5981959774283
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2014,2367.026994987148,3155.2997428038097,1615.3974785912603
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2014,0.0069742494013953,0.0092143223978371,0.0056356536046918
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2014,0.0095808662699511,0.0118445449160199,0.0078800303228692
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2014,123.21106478439,173.23907537035,84.41602274207
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2014,193.95152110912,258.54170060927004,132.36384664481
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2015,2465.2849222504115,3491.038982269248,1681.9271194193202
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2015,2522.459923992735,3384.005686715308,1743.6906347980198
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2015,0.0070611739176037,0.0094098154470155,0.0056312997194018
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2015,0.0096824676800034,0.0119010770660119,0.0079616251961529
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2015,124.95497251197999,176.94615179389,85.24984478563
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2015,195.59519967751,262.40070722519,135.20829990007
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2016,2639.3066998389536,3786.090204979328,1756.03781926362
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2016,2750.6489830091496,3732.081329427974,1903.7438586099968
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2016,0.0071829217122703,0.009558527526439,0.0057099949814063
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2016,0.0099874801807319,0.0121779290537671,0.008173887252989
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2016,127.10061476375,182.32606033745,84.56519524253
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2016,201.73263308731,273.71089445876,139.62059997239
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2017,2818.125749954765,4024.2088059914313,1906.3031660712609
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2017,2940.6326875826835,3969.0578228485647,2028.2690155311784
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2017,0.0072617001496619,0.0096098012483004,0.0056460546694388
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2017,0.0100731335808962,0.0123484459360675,0.0082181336072388
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2017,128.73281772007,183.82704841951,87.08049241627
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2017,203.79388977717,275.06656505738,140.56459140069998
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2018,3012.0496375900498,4335.903662160421,1997.4455979105464
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2018,3142.363476593432,4397.36454642243,2133.35424396291
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2018,0.0073268651191336,0.0098291332790963,0.005681153602464
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2018,0.0101307637343646,0.0123500804889768,0.0081252431688992
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2018,130.23222321328,187.47180209605,86.36370985294
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2018,205.54048574505998,287.62950295285,139.54167645997
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2019,3217.136270996252,4580.31932211094,2140.4315381346755
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2019,3345.008778686097,4728.114569350904,2251.3776559912503
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2019,0.0073777216935881,0.0099133392997014,0.005656250681055
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2019,0.010135649689139,0.0127195178526423,0.0080678770327724
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2019,131.36898062196,187.03338297898,87.40267292712001
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2019,206.18189018592003,291.43469073563,138.77192298938
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2020,3421.551912907489,4963.497152218944,2281.641985727925
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2020,3566.481169630795,4986.390623343468,2443.5794589100487
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2020,0.0073103841316395,0.0098140703771732,0.0056134431510536
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2020,0.0099594680477807,0.0124842818273974,0.0079647615186191
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2020,131.81419165596,191.21713817588,87.89952677978
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,3,Rate,2020,206.8824889403,289.2478198876,141.74582069502998
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,1,Number,2021,3640.5335908390766,5174.494990172392,2405.019408551744
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,1,Number,2021,3793.514041156081,5434.919269781763,2566.1788553953056
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,2,Percent,2021,0.0073275389615821,0.0100002320442966,0.0055071056869857
3,YLDs (Years Lived with Disability),152,Saudi Arabia,2,Female,41,50-74 years,410,Neoplasms,2,Percent,2021,0.0099850690582861,0.0123766507160838,0.0077872368256138
3,YLDs (Years Lived with Disability),152,Saudi Arabia,1,Male,41,50-74 years,410,Neoplasms,3,Rate,2021,131.85230269459,187.40908790203,87.10463428786
