,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1183,1,Deaths,155,Turkey,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2002,31.348382169853583,37.86219010659927,26.637967285914986
1184,1,Deaths,150,Oman,3,Both,22,All ages,526,Digestive diseases,3,Rate,2021,6.719764570550118,8.882835225215393,5.192654439134274
1185,1,Deaths,142,Iran,3,Both,22,All ages,526,Digestive diseases,3,Rate,2012,12.056820474641642,13.97742015987882,11.179228164185044
1186,1,Deaths,522,Sudan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2002,225.11147310420387,281.1014352870918,182.45496065717228
1187,1,Deaths,141,Egypt,3,Both,22,All ages,526,Digestive diseases,3,Rate,2008,67.80339467299405,93.7104127191708,52.20947316200909
1188,1,Deaths,140,Bahrain,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,6.907277504702989,7.627490196176078,6.214253401428517
1189,1,Deaths,151,Qatar,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2021,35.193095703048854,44.07060764454011,27.446199548209687
1190,1,Deaths,160,Afghanistan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2014,21.950431174721924,29.615261553533667,14.945799598817755
1191,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2021,145.3172844795254,174.51793305185208,120.08253237338238
1192,1,Deaths,143,Iraq,3,Both,22,All ages,410,Neoplasms,3,Rate,2006,38.305456669865805,49.29888196343916,30.00552365198661
1193,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2014,43.799270741358,48.28912897472794,39.61835230347187
1194,1,Deaths,522,Sudan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,31.38232576315541,39.66673866322536,24.766887303673577
1195,1,Deaths,149,Palestine,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,125.43191485739698,133.1422176898813,117.2570116415522
1196,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2016,47.66557041305434,52.487646232378175,42.25095939115602
1197,1,Deaths,143,Iraq,3,Both,22,All ages,526,Digestive diseases,3,Rate,2016,9.11276943485773,11.626433713517144,7.023297631509244
1198,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2017,49.21652098474225,54.93286011847404,43.01213498129949
1199,1,Deaths,140,Bahrain,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,82.12764600987853,92.30496136011028,72.83205082962563
1200,1,Deaths,522,Sudan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2017,24.78237169217356,31.801562378408736,19.28166285038057
1201,1,Deaths,151,Qatar,3,Both,22,All ages,410,Neoplasms,3,Rate,2010,28.08588360309233,33.21029544476807,23.37634436743903
1202,1,Deaths,522,Sudan,3,Both,22,All ages,410,Neoplasms,3,Rate,2002,36.82343323855,47.2437029948206,28.097971176944764
1203,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2015,45.18653214757359,49.888782689581134,40.41601059838304
1204,1,Deaths,160,Afghanistan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2016,87.22160738424849,118.23153731501353,70.22664929634878
1205,1,Deaths,140,Bahrain,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2020,86.5788154710277,98.14192088946533,75.68485286443364
1206,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2020,57.28466826407195,66.22401763055373,47.902396688860215
1207,1,Deaths,522,Sudan,3,Both,22,All ages,410,Neoplasms,3,Rate,2020,37.18547770104586,49.61895338607584,27.168600382874416
1208,1,Deaths,141,Egypt,3,Both,22,All ages,410,Neoplasms,3,Rate,2006,52.02135051379927,56.03347703929755,48.931357861742136
1209,1,Deaths,522,Sudan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2010,40.10125263866467,50.28349668280898,32.35096595464115
1210,1,Deaths,522,Sudan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2018,15.101275570124386,27.536123511219454,9.6664737810864
1211,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2021,37.09823642656916,45.639787060652985,29.007152239430944
1212,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2021,45.82503257349262,56.775675143392725,35.982064409806995
1213,1,Deaths,154,Tunisia,3,Both,22,All ages,526,Digestive diseases,3,Rate,2010,17.059361914407727,21.912066608158884,12.736563953874214
1214,1,Deaths,140,Bahrain,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,7.077051673887628,7.727878347903313,6.369016593574126
1215,1,Deaths,522,Sudan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2019,14.84464439272118,27.225401301187865,9.448673040405373
1216,1,Deaths,522,Sudan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2008,46.92900972142927,58.67159618761124,37.12672823740137
1217,1,Deaths,142,Iran,3,Both,22,All ages,410,Neoplasms,3,Rate,2014,63.234048789992855,67.32335528670028,54.56760664206462
1218,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,5.74384258815381,7.128827324796646,4.794052571652181
1219,1,Deaths,141,Egypt,3,Both,22,All ages,410,Neoplasms,3,Rate,2004,48.94143640820791,53.00732758744508,45.83573692579901
1220,1,Deaths,153,Syria,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2021,98.63002357367256,127.02282942894487,69.96622449341095
1221,1,Deaths,522,Sudan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2018,173.7199535938877,222.3779161108516,139.5249855607814
1222,1,Deaths,141,Egypt,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2016,269.6652969146943,276.8767557970432,261.4756625699917
1223,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2013,43.92525536350767,47.735231043854014,40.09559722064123
1224,1,Deaths,149,Palestine,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2008,34.7980178323434,37.57803613872933,31.889430889907608
1225,1,Deaths,141,Egypt,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2018,261.6364671199367,268.4295009351812,253.44090486707933
1226,1,Deaths,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2016,29.620415722290645,33.826341002105394,25.63065592700877
1227,1,Deaths,522,Sudan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,28.86160005038806,36.97403061784034,22.85172619966532
1228,1,Deaths,150,Oman,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2017,15.275535747879315,18.0697550542525,13.212621129804662
1229,1,Deaths,150,Oman,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2017,32.69536510818803,37.81864974530963,27.569887922453155
1230,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2018,50.82111867587722,56.81853516674318,43.75339421708805
1231,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2002,69.13421237011349,81.63008853577558,58.21345399847213
1232,1,Deaths,157,Yemen,3,Both,22,All ages,526,Digestive diseases,3,Rate,2020,13.611378648652009,18.904632996473275,9.848443732944888
1233,1,Deaths,144,Jordan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2008,12.129230840595913,13.650596020370877,10.75779793069574
1234,1,Deaths,142,Iran,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2008,13.60175330049278,14.595310856484751,12.406620062927717
1235,1,Deaths,155,Turkey,3,Both,22,All ages,526,Digestive diseases,3,Rate,2012,16.481553699924984,18.38932824360832,14.58130115137303
1236,1,Deaths,139,Algeria,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,18.34257155090364,21.932892351160863,15.89772713859086
1237,1,Deaths,140,Bahrain,3,Both,22,All ages,410,Neoplasms,3,Rate,2017,44.130214967534826,50.19455877629034,39.04302182460314
1238,1,Deaths,142,Iran,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2010,13.773779438062782,14.71694150519315,12.440085506407977
1239,1,Deaths,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2018,32.364732612476566,37.468119856308505,27.004231588754443
1240,1,Deaths,139,Algeria,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,18.21482469684507,21.58534250374731,15.812429996472115
1241,1,Deaths,141,Egypt,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2012,51.71262606680445,56.347352257066426,48.02796231436686
1242,1,Deaths,141,Egypt,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2013,50.88225822016373,55.55697558685552,47.143190259290975
1243,1,Deaths,145,Kuwait,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2013,15.957271326591984,16.82817614975372,14.484203816894231
1244,1,Deaths,151,Qatar,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,5.013587232825939,5.882414361396486,4.238334815951014
1245,1,Deaths,139,Algeria,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2017,17.342399579919704,20.49961688129821,14.874835524244531
1246,1,Deaths,142,Iran,3,Both,22,All ages,526,Digestive diseases,3,Rate,2020,11.819690214196614,14.225862201210337,10.44134259285565
1247,1,Deaths,522,Sudan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2015,18.94762568067534,24.86064612046109,14.71814435933498
1248,1,Deaths,160,Afghanistan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2020,19.08852885592747,26.070850694153027,13.052172716395162
1249,1,Deaths,155,Turkey,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,96.6846130346866,108.02010388990266,85.80142094427579
1250,1,Deaths,143,Iraq,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2019,11.507532967270205,14.008323302432068,9.480736256967363
1251,1,Deaths,143,Iraq,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,40.04669585612028,50.0841751213817,30.625120953907185
1252,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,410,Neoplasms,3,Rate,2017,30.40895527807875,36.251859043604334,25.822754438978983
1253,1,Deaths,522,Sudan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2017,19.52142856030584,25.600832128323468,15.328513752309265
1254,1,Deaths,522,Sudan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2021,14.15308088397734,25.67708909555976,8.992770631627522
1255,1,Deaths,151,Qatar,3,Both,22,All ages,526,Digestive diseases,3,Rate,2015,7.1600027456393285,8.819455912769321,5.81933065003725
1256,1,Deaths,139,Algeria,3,Both,22,All ages,410,Neoplasms,3,Rate,2002,28.99840265748677,33.3549493259875,25.209866244110103
1257,1,Deaths,141,Egypt,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2021,260.97902793171784,305.8939037519281,222.14172788756684
1258,1,Deaths,154,Tunisia,3,Both,22,All ages,526,Digestive diseases,3,Rate,2021,18.239605925965847,24.12920273956988,13.216309030769429
1259,1,Deaths,139,Algeria,3,Both,22,All ages,526,Digestive diseases,3,Rate,2002,11.9944605821844,15.068262789353165,9.9201044311633
1260,1,Deaths,139,Algeria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2002,190.27772474363744,215.24811999545463,165.56574761986425
1261,1,Deaths,145,Kuwait,3,Both,22,All ages,410,Neoplasms,3,Rate,2006,33.34907473707501,34.98620863054567,31.571043237102742
1262,1,Deaths,522,Sudan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2020,173.0886744729095,223.87393806621523,138.50147283965867
1263,1,Deaths,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2012,159.40238248634662,202.79501791585696,128.58456063549033
1264,1,Deaths,522,Sudan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2016,26.67573615025093,33.87352837554384,20.85678256283697
1265,1,Deaths,140,Bahrain,3,Both,22,All ages,526,Digestive diseases,3,Rate,2010,12.687748934137485,13.769932683758055,11.507446149802766
1266,1,Deaths,160,Afghanistan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2020,158.03920929518716,192.00440315731825,125.87240009893304
1267,1,Deaths,142,Iran,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2006,178.82890462992066,186.52548034447568,167.16391838348434
1268,1,Deaths,145,Kuwait,3,Both,22,All ages,410,Neoplasms,3,Rate,2018,29.77907660164484,31.38028303712974,27.60780519479768
1269,1,Deaths,145,Kuwait,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,117.84494029918908,123.1344434933801,109.70512116789216
1270,1,Deaths,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2021,34.561968035491915,41.10181166235289,28.506354994551053
1271,1,Deaths,151,Qatar,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2006,76.63151953910803,89.06123299296516,64.75133467995731
1272,1,Deaths,140,Bahrain,3,Both,22,All ages,410,Neoplasms,3,Rate,2002,51.59973728731148,55.604561979458666,47.8328054715164
1273,1,Deaths,153,Syria,3,Both,22,All ages,526,Digestive diseases,3,Rate,2008,9.848189795383336,11.37478900690933,8.588906860988578
1274,1,Deaths,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2002,175.7535739405005,218.09983139947437,139.64333971159533
1275,1,Deaths,154,Tunisia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2021,295.616857939148,375.1142040158998,229.49869716883197
1276,1,Deaths,144,Jordan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2009,8.621832988492867,9.55389811793082,7.603134133859672
1277,1,Deaths,145,Kuwait,3,Both,22,All ages,526,Digestive diseases,3,Rate,2011,6.574997933705214,6.988790582030171,6.035714286022745
1278,1,Deaths,139,Algeria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2020,221.25729163341296,255.60810245245867,191.06274605338012
1279,1,Deaths,142,Iran,3,Both,22,All ages,526,Digestive diseases,3,Rate,2011,11.954793726973634,13.968133060589288,11.11554239561572
1280,1,Deaths,155,Turkey,3,Both,22,All ages,410,Neoplasms,3,Rate,2002,95.30147764089352,107.75830670385996,84.13469370899895
1281,1,Deaths,143,Iraq,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2012,177.37743276103902,220.3984590255833,140.33152763676802
1282,1,Deaths,147,Libya,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,14.889023195373746,18.117435915288056,12.645339522052408
1283,1,Deaths,151,Qatar,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,38.35798330070329,45.74207725374588,31.90288736503396
1284,1,Deaths,139,Algeria,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,33.73182761943274,39.57186947512841,28.458153835010386
1285,1,Deaths,142,Iran,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2016,31.22650694901525,33.23486920148724,27.95498511040387
1286,1,Deaths,154,Tunisia,3,Both,22,All ages,410,Neoplasms,3,Rate,2021,82.34214793987145,109.03303956595587,60.07464031073175
1287,1,Deaths,144,Jordan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2010,11.176862740473268,12.4764602126635,9.92232424842433
1288,1,Deaths,139,Algeria,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2018,17.253788729638366,20.60972718602449,14.694830989313145
1289,1,Deaths,141,Egypt,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2005,41.07895807080504,47.36359703862385,35.52005936229211
1290,1,Deaths,147,Libya,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2018,197.2415072983027,241.6957854276752,159.46905886442968
1291,1,Deaths,142,Iran,3,Both,22,All ages,526,Digestive diseases,3,Rate,2013,12.2276455657446,14.207020993854576,11.324152698663502
1292,1,Deaths,522,Sudan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2021,20.53552601879118,27.15999852885063,15.671020914162456
1293,1,Deaths,141,Egypt,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2002,38.04250197966306,42.87216143135554,34.10999536292719
1294,1,Deaths,141,Egypt,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2007,39.75304458729731,45.78943014956749,34.57178322003474
1295,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,410,Neoplasms,3,Rate,2002,36.54821450954548,43.25031217303442,30.814428280252955
1296,1,Deaths,155,Turkey,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2007,14.769173852179168,17.294948107146276,12.967655045513238
1297,1,Deaths,522,Sudan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2002,21.25917753906873,36.64611966166959,13.796029448346902
1298,1,Deaths,522,Sudan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2002,15.369157844752245,22.288768803121805,11.502658003873416
1299,1,Deaths,145,Kuwait,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,83.90498043633583,88.86462194410966,76.13867903804223
1300,1,Deaths,139,Algeria,3,Both,22,All ages,410,Neoplasms,3,Rate,2020,38.04779977976767,44.89943759102759,32.02366306531678
1301,1,Deaths,160,Afghanistan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,28.088917864288653,41.48141814792495,19.58756939836491
1302,1,Deaths,142,Iran,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2020,198.77804753776675,211.1825679496112,180.23160168508983
1303,1,Deaths,522,Sudan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2019,20.172770553629405,26.353831967752285,15.62770891017326
1304,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2008,153.23577267639882,165.77261039076285,141.79280636863288
1305,1,Deaths,139,Algeria,3,Both,22,All ages,526,Digestive diseases,3,Rate,2020,13.092184237383185,16.76362559351084,10.50734859046288
1306,1,Deaths,145,Kuwait,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2011,13.222125106155255,14.033061972448449,11.893418460552128
1307,1,Deaths,144,Jordan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2006,10.976970548308024,12.214510095184233,9.636399872058456
1308,1,Deaths,157,Yemen,3,Both,22,All ages,526,Digestive diseases,3,Rate,2014,13.192151126596846,17.88021547427366,9.853767623688883
1309,1,Deaths,149,Palestine,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2015,35.29760833799521,38.28162887077261,32.64614925777871
1310,1,Deaths,142,Iran,3,Both,22,All ages,526,Digestive diseases,3,Rate,2014,12.347932819270136,14.587687080641212,11.439721467641975
1311,1,Deaths,155,Turkey,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,211.98181828525588,233.16840309534064,189.0802530518264
1312,1,Deaths,140,Bahrain,3,Both,22,All ages,410,Neoplasms,3,Rate,2016,42.59913278275908,47.8343423576751,37.95549378770495
1313,1,Deaths,143,Iraq,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2007,21.0953497197251,25.14909572790795,17.42569640041591
1314,1,Deaths,143,Iraq,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2007,32.16146040734207,40.470799995389896,24.688577021657537
1315,1,Deaths,144,Jordan,3,Both,22,All ages,410,Neoplasms,3,Rate,2007,37.46712321029774,41.3337788066133,33.454287101922624
1316,1,Deaths,142,Iran,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2008,179.23546033600044,187.5865064512669,166.71575650476902
1317,1,Deaths,145,Kuwait,3,Both,22,All ages,526,Digestive diseases,3,Rate,2007,8.2339148562725,8.697067973324344,7.654451716449398
1318,1,Deaths,140,Bahrain,3,Both,22,All ages,526,Digestive diseases,3,Rate,2011,12.365449215688484,13.526622551075215,11.146910728176682
1319,1,Deaths,147,Libya,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2007,147.23822444983423,157.03936951888664,133.4915974002513
1320,1,Deaths,144,Jordan,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2008,29.82992776606682,32.932145126520446,26.46182676905421
1321,1,Deaths,147,Libya,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2007,28.679543009632663,32.3383762603824,24.82021564822261
1322,1,Deaths,148,Morocco,3,Both,22,All ages,410,Neoplasms,3,Rate,2007,36.89066593332151,45.4901558005498,29.69732029051524
1323,1,Deaths,142,Iran,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,13.648756178304703,14.54134430687984,12.20203747512504
1324,1,Deaths,140,Bahrain,3,Both,22,All ages,526,Digestive diseases,3,Rate,2012,12.096488794924785,13.343153238809066,10.870691354530203
1325,1,Deaths,148,Morocco,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2007,38.626134610231546,52.85576771982967,31.11810524656186
1326,1,Deaths,157,Yemen,3,Both,22,All ages,410,Neoplasms,3,Rate,2014,32.187503117465745,42.47685216524375,21.880365142385024
1327,1,Deaths,143,Iraq,3,Both,22,All ages,410,Neoplasms,3,Rate,2014,45.274287419327706,57.66949627942629,34.90141351172789
1328,1,Deaths,144,Jordan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2014,7.803386334791861,8.927842256095484,6.84876933509344
1329,1,Deaths,150,Oman,3,Both,22,All ages,526,Digestive diseases,3,Rate,2007,8.941720627635886,10.192786252443655,7.665523199421463
1330,1,Deaths,151,Qatar,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2007,68.54872205432262,79.54054596630752,58.27981909294252
1331,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2021,60.72765540602161,70.92001815664982,50.46942864402116
1332,1,Deaths,522,Sudan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2019,21.61031643231628,28.047560662577258,16.45772428926055
1333,1,Deaths,141,Egypt,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2016,55.89938798526244,60.47254981671068,52.17310341511581
1334,1,Deaths,141,Egypt,3,Both,22,All ages,526,Digestive diseases,3,Rate,2014,61.80352831688969,71.28799699459988,52.25591457986544
1335,1,Deaths,143,Iraq,3,Both,22,All ages,410,Neoplasms,3,Rate,2016,45.75704350702921,57.75158770479796,35.297138640171994
1336,1,Deaths,145,Kuwait,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2014,79.30704535922732,83.68091531738604,72.44852489659107
1337,1,Deaths,141,Egypt,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2018,55.6908776308609,60.64476245819053,51.96609453684065
1338,1,Deaths,140,Bahrain,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2002,47.83298773914507,51.561315173862965,44.07889589477822
1339,1,Deaths,146,Lebanon,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2014,193.96064925264173,213.44090302609612,173.50578530693667
1340,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2007,155.11860862737174,167.17863183568437,144.08415113723916
1341,1,Deaths,139,Algeria,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2016,17.732731992496042,20.9526946626664,15.397250025107558
1342,1,Deaths,146,Lebanon,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2014,65.28806622747183,75.29565489644878,55.87285974901477
1343,1,Deaths,147,Libya,3,Both,22,All ages,410,Neoplasms,3,Rate,2014,80.6764931833949,95.14773913268628,67.2384790255534
1344,1,Deaths,522,Sudan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2020,88.46032287817401,105.31364158036752,69.43952772930412
1345,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2007,20.89766078370181,22.94009531695904,18.73102334566558
1346,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2007,34.44560878410854,37.525136090313566,30.99517739874156
1347,1,Deaths,153,Syria,3,Both,22,All ages,410,Neoplasms,3,Rate,2007,29.86037186007263,33.62185620281124,26.359820643098843
1348,1,Deaths,153,Syria,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2007,12.882260631932883,14.572534952465576,11.576125224735932
1349,1,Deaths,147,Libya,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,15.364640049241912,18.96885263694516,12.861954064316173
1350,1,Deaths,141,Egypt,3,Both,22,All ages,410,Neoplasms,3,Rate,2020,58.24249077653276,65.65930770031201,51.22972228207201
1351,1,Deaths,149,Palestine,3,Both,22,All ages,526,Digestive diseases,3,Rate,2014,9.65914990611504,10.500926693184304,8.87287929230326
1352,1,Deaths,150,Oman,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2014,121.39055957671036,135.59352254768132,106.971114000971
1353,1,Deaths,151,Qatar,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,5.278097340040211,6.254744586573598,4.404505597748317
1354,1,Deaths,151,Qatar,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2014,20.571651664035805,24.796463478327773,16.942428899418253
1355,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,410,Neoplasms,3,Rate,2014,29.302911079233905,33.55232875849436,25.758507058947465
1356,1,Deaths,145,Kuwait,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2018,14.640538289036304,15.652607418283212,12.933393526409388
1357,1,Deaths,155,Turkey,3,Both,22,All ages,526,Digestive diseases,3,Rate,2021,17.87649505187664,21.593991247445352,14.5445415934173
1358,1,Deaths,160,Afghanistan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2018,79.11672383654206,107.72286004212494,63.08984575337539
1359,1,Deaths,153,Syria,3,Both,22,All ages,526,Digestive diseases,3,Rate,2014,13.169467437184926,16.29546900743906,10.282983635942186
1360,1,Deaths,143,Iraq,3,Both,22,All ages,410,Neoplasms,3,Rate,2008,40.80926199872015,51.91795532371806,32.11470254662277
1361,1,Deaths,141,Egypt,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2009,40.24854158375792,45.51265627904145,35.454639178426554
1362,1,Deaths,154,Tunisia,3,Both,22,All ages,526,Digestive diseases,3,Rate,2014,17.652041848954703,23.658853004171448,12.950790550261138
1363,1,Deaths,155,Turkey,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2014,236.5947007978304,260.3727856958422,211.9823926746072
1364,1,Deaths,522,Sudan,3,Both,22,All ages,526,Digestive diseases,3,Rate,2020,14.534880982038857,26.508363623017075,9.306044727468327
1365,1,Deaths,143,Iraq,3,Both,22,All ages,410,Neoplasms,3,Rate,2010,42.21119351247616,53.3636802429438,33.03766880604347
1366,1,Deaths,160,Afghanistan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2009,129.56596793231247,179.52147116340936,103.80021912406842
1367,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2010,19.38691488705262,21.38452025171125,17.257349648120247
1368,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2010,35.0344164462242,38.53941375674961,31.75969460568458
1369,1,Deaths,142,Iran,3,Both,22,All ages,410,Neoplasms,3,Rate,2012,58.66458839027269,62.40337943489946,51.19477352830093
